Disruption URL,CLDR Territory Code,Region,Product,Start Date (Pacific Time; may be approximated),End Date (Pacific Time; may be approximated),Source,Source URL,Title,Excerpt
https://transparencyreport.google.com/traffic/overview?disruption_history=region:TR;product:4;start:1273899653307;end:1277442058579&fraction_traffic=region:TR;product:4;start:1273899653307;end:1277442058579,TR,Türkiye,Google Docs,2010-05-31,2010-06-09,The Register,http://www.theregister.co.uk/2010/06/08/turkey_bans_google_services/,"Turkey bans Google Books, Google Docs, Google Translate...","Turkey has banned multiple Google services, according to reports, including Google Translate, Google Docs, and Google Books. "
https://transparencyreport.google.com/traffic/overview?disruption_history=region:PK;product:21;start:1272438034774;end:1276498850911&fraction_traffic=region:PK;product:21;start:1272438034774;end:1276498850911,PK,Pakistan,YouTube,2010-05-20,2010-05-26,Washington Post,http://voices.washingtonpost.com/comic-riffs/2010/05/draw_muhammad_day_pakistan_exp.html,'Draw Muhammad Day': Pakistan bans YouTube; Facebook still blocked,"A day after ordering that Facebook be blocked, the government also banned the video-sharing site, citing its ""growing sacrilegious content…"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:MM;product:19;start:1231142423906;end:1363071636235&fraction_traffic=region:MM;product:19;start:1231142423906;end:1363071636235,MM,Myanmar (Burma),Web Search,2010-03-09,2012-05-01,AP,http://www.france24.com/en/20101104-internet-crippled-ahead-election-burma-myanmar-cyber-attack,Internet crippled ahead of Burmese election,"A massive cyber attack has crippled Internet services in Myanmar ahead of Sunday's election, IT experts and web service providers say..."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:LY;product:21;start:1252998040528;end:1283324448393&fraction_traffic=region:LY;product:21;start:1252998040528;end:1283324448393,LY,Libya,YouTube,2010-01-23,2011-08-21,Global Voices,http://advocacy.globalvoicesonline.org/2010/02/09/libya-blocks-access-to-youtube-and-independent-websites/,Libya blocks access to Youtube and independent websites,"On January 24th, 2010, Libya Telecom and Technology (LTT) has blocked access to the popular video sharing website YouTube..."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:KZ;product:2;start:1256454059004;end:1363330821300&fraction_traffic=region:KZ;product:2;start:1256454059004;end:1363330821300,KZ,Kazakhstan,Blogger,2010-01-12,2012-06-27,Radio Free Europe/Radio Liberty,http://www.rferl.org/content/NGO_Says_14_Websites_Being_Blocked_In_Kazakhstan/1941642.html,NGO Says 14 Websites Being Blocked In Kazakhstan,The Kazakh nongovernmental organization For The Free Internet announced today that at least 14 websites have been blocked...
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CN;product:14;start:1230364800790&fraction_traffic=region:CN;product:14;start:1230364800790,CN,China,Google Sites,2009-10-11,,,,,Google Sites inaccessible.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:MA;product:5;start:1249144743600;end:1370333682000&fraction_traffic=region:MA;product:5;start:1249144743600;end:1370333682000,MA,Morocco,Google Earth,2009-08-01,2013-06-04,Sahara Press Service,http://www.spsrasd.info/en/content/censorship-internet-morocco,Censorship of the internet in the Morocco,"Total censorship of Google Earth to the Morocco is a case unique in the world, while some countries have asked Google to not display..."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CN;product:12;start:1215932428444&fraction_traffic=region:CN;product:12;start:1215932428444,CN,China,Picasa Web Albums,2009-07-16,,Shanghai Tech Writer,http://www.shanghaitechwriter.com/2009/07/25/google-picasa-web-album-blocked-in-china/,Google Picasa Web Album Blocked in China,"Starting last week, Google’s Picasa Web Album has been blocked in China, adding to an already long list of websites blocked..."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:TR;product:14;start:1245826826497;end:1405088644298&fraction_traffic=region:TR;product:14;start:1245826826497;end:1405088644298,TR,Türkiye,Google Sites,2009-06-24,2014-07-11,,,,ACCESS to the Website named http://sites.google.com/ be BANNED pursuant to Article 8 of the Law no 5651
https://transparencyreport.google.com/traffic/overview?disruption_history=region:IR;product:21;start:1231574456018&fraction_traffic=region:IR;product:21;start:1231574456018,IR,Iran,YouTube,2009-06-13,,AFP,http://www.google.com/hostednews/afp/article/ALeqM5jSPlmVgh-SfeEO9WhpOVG6Slnu0w,"Mobile phones, Facebook, YouTube cut in Iran",The main mobile telephone network in Iran was cut...popular Internet websites Facebook and YouTube also appeared to be blocked...
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CN;product:2;start:1232438412959;end:1254380430678&fraction_traffic=region:CN;product:2;start:1232438412959;end:1254380430678,CN,China,Blogger,2009-06-02,2009-07-28,Danwei,http://www.danwei.org/net_nanny_follies/bloggercom_blocked_but_not_the.php,"Blogger.com blocked, but not the Washington Post","Google's blogging platform Blogspot, aka Blogger.com, is blocked again."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CN;product:21;start:1208674821525&fraction_traffic=region:CN;product:21;start:1208674821525,CN,China,YouTube,2009-03-23,,New York Times,http://www.nytimes.com/2009/03/25/technology/internet/25youtube.html,"YouTube Blocked in China, Google Says",Google said Tuesday that its YouTube video-sharing Web site had been blocked in China.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BD;product:21;start:1235980836156;end:1237100411384&fraction_traffic=region:BD;product:21;start:1235980836156;end:1237100411384,BD,Bangladesh,YouTube,2009-03-06,2009-03-11,BBC,http://news.bbc.co.uk/2/hi/7932659.stm,Bangladesh imposes YouTube block,The video-sharing web site YouTube has been blocked by Bangladesh after a recording of a meeting between the PM and army officers was posted…
https://transparencyreport.google.com/traffic/overview?disruption_history=region:MM;product:21;start:1311404410792;end:1317366005240&fraction_traffic=region:MM;product:21;start:1311404410792;end:1317366005240,MM,Myanmar (Burma),YouTube,,2011-08-23,Reuters,http://www.reuters.com/article/2011/09/15/us-myanmar-media-idUSTRE78E2QJ20110915,Myanmar lifts bans on foreign news websites,"Myanmar lifted bans on prominent news websites on Thursday, including some run by critics of the army-dominated government..."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:SY;product:21;start:1293868811075;end:1298966424424&fraction_traffic=region:SY;product:21;start:1293868811075;end:1298966424424,SY,Syria,YouTube,,2011-02-08,Associated Press,http://www.alarabiya.net/articles/2011/02/08/136844.html,Syria appears to lift ban on Facebook & YouTube,Internet users in Syria say Facebook and YouTube are available for the first time in three years amid signs Damascus may be lifting its ban…
